type,legacyId,track,challenge_duration,createdBy,updatedBy,day_of_year,challenge_prize,numOfSubmissions
1,30077696,Development,9,high_freq_createdBy,high_freq_updatedBy,355,900.0,1
1,30077695,Development,13,medium_freq_createdBy,high_freq_updatedBy,355,50.0,1
1,30077688,Development,10,high_freq_createdBy,medium_freq_updatedBy,355,1200.0,1
1,30077687,Development,9,high_freq_createdBy,high_freq_updatedBy,355,1800.0,1
1,30077661,Development,4,high_freq_createdBy,medium_freq_updatedBy,355,120.0,1
1,30077625,Development,7,medium_freq_createdBy,high_freq_updatedBy,355,1800.0,1
1,30077622,Development,3,medium_freq_createdBy,high_freq_updatedBy,355,300.0,1
1,30077608,Development,12,medium_freq_createdBy,medium_freq_updatedBy,355,3000.0,1
0,30077594,Development,7,medium_freq_createdBy,high_freq_updatedBy,354,650.0,1
1,30077549,Development,9,high_freq_createdBy,high_freq_updatedBy,354,900.0,1
0,30077495,Development,0,low_freq_createdBy,high_freq_updatedBy,353,2000.0,1
0,30077494,Development,0,low_freq_createdBy,high_freq_updatedBy,353,500.0,1
0,30077487,Design,1,medium_freq_createdBy,high_freq_updatedBy,353,360.0,1
1,30077475,Design,16,medium_freq_createdBy,high_freq_updatedBy,353,2000.0,1
0,30077454,Development,2,medium_freq_createdBy,high_freq_updatedBy,353,2000.0,1
0,30077412,Development,9,medium_freq_createdBy,low_freq_updatedBy,353,200.0,1
0,30077403,Development,1,medium_freq_createdBy,high_freq_updatedBy,353,350.0,1
0,30077399,Design,2,medium_freq_createdBy,high_freq_updatedBy,353,250.0,1
0,30077398,Development,4,medium_freq_createdBy,high_freq_updatedBy,353,250.0,1
0,30077392,Development,9,medium_freq_createdBy,high_freq_updatedBy,353,100.0,1
0,30077388,Development,10,medium_freq_createdBy,high_freq_updatedBy,353,50.0,1
1,30077387,Design,7,medium_freq_createdBy,high_freq_updatedBy,352,5750.0,1
0,30077384,Development,2,medium_freq_createdBy,high_freq_updatedBy,352,250.0,1
0,30077376,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,250.0,1
0,30077373,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,3000.0,1
1,30077357,Development,7,high_freq_createdBy,high_freq_updatedBy,352,1500.0,1
0,30077356,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,250.0,1
0,30077344,Development,3,medium_freq_createdBy,high_freq_updatedBy,352,900.0,1
0,30077339,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,4000.0,1
0,30077338,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,7000.0,1
0,30077336,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,17000.0,1
1,30077329,Quality Assurance,8,medium_freq_createdBy,medium_freq_updatedBy,352,2850.0,1
0,30077310,Development,10,medium_freq_createdBy,high_freq_updatedBy,352,400.0,1
1,30077308,Development,6,medium_freq_createdBy,high_freq_updatedBy,352,1050.0,1
0,30077303,Development,0,medium_freq_createdBy,high_freq_updatedBy,352,250.0,1
0,30077297,Development,7,medium_freq_createdBy,high_freq_updatedBy,352,1000.0,1
1,30077234,Development,9,medium_freq_createdBy,high_freq_updatedBy,351,1800.0,1
0,30077201,Development,10,medium_freq_createdBy,high_freq_updatedBy,351,1000.0,1
1,30077166,Development,9,medium_freq_createdBy,high_freq_updatedBy,351,1800.0,1
0,30077156,Development,6,medium_freq_createdBy,high_freq_updatedBy,351,500.0,1
1,30077098,Development,8,medium_freq_createdBy,medium_freq_updatedBy,350,1800.0,1
0,30077076,Development,1,high_freq_createdBy,medium_freq_updatedBy,349,250.0,1
1,30077074,Development,10,medium_freq_createdBy,high_freq_updatedBy,349,1500.0,1
1,30077073,Development,7,high_freq_createdBy,medium_freq_updatedBy,349,1500.0,1
1,30077071,Development,6,high_freq_createdBy,high_freq_updatedBy,349,1500.0,1
1,30077068,Quality Assurance,3,medium_freq_createdBy,high_freq_updatedBy,348,400.0,1
0,30077052,Development,15,medium_freq_createdBy,high_freq_updatedBy,348,200.0,1
1,30076999,Development,9,medium_freq_createdBy,high_freq_updatedBy,348,2400.0,1
1,30076987,Development,7,medium_freq_createdBy,high_freq_updatedBy,348,1800.0,1
1,30076985,Development,7,medium_freq_createdBy,high_freq_updatedBy,348,2100.0,1
1,30076935,Development,6,high_freq_createdBy,high_freq_updatedBy,347,750.0,1
1,30076921,Design,7,medium_freq_createdBy,medium_freq_updatedBy,347,5750.0,1
1,30076909,Development,9,medium_freq_createdBy,high_freq_updatedBy,347,1800.0,1
1,30076905,Data Science,47,medium_freq_createdBy,high_freq_updatedBy,346,23000.0,1
1,30076899,Data Science,24,medium_freq_createdBy,medium_freq_updatedBy,346,3750.0,1
1,30076890,Development,7,low_freq_createdBy,high_freq_updatedBy,346,750.0,1
0,30076876,Development,10,low_freq_createdBy,high_freq_updatedBy,346,0.0,1
1,30076738,Design,46,medium_freq_createdBy,high_freq_updatedBy,346,2750.0,1
0,30076691,Development,0,medium_freq_createdBy,high_freq_updatedBy,345,4000.0,1
0,30076636,Development,1,medium_freq_createdBy,high_freq_updatedBy,345,350.0,1
1,30076631,Design,12,medium_freq_createdBy,high_freq_updatedBy,345,5750.0,1
1,30076620,Development,5,medium_freq_createdBy,high_freq_updatedBy,344,1.0,1
1,30076591,Design,37,medium_freq_createdBy,high_freq_updatedBy,344,2000.0,1
1,30076564,Design,17,medium_freq_createdBy,high_freq_updatedBy,344,2750.0,1
1,30076560,Development,6,medium_freq_createdBy,low_freq_updatedBy,344,900.0,1
1,30076536,Quality Assurance,4,medium_freq_createdBy,medium_freq_updatedBy,344,500.0,1
1,30076504,Development,6,medium_freq_createdBy,high_freq_updatedBy,344,900.0,1
0,30076487,Development,5,medium_freq_createdBy,high_freq_updatedBy,343,2000.0,1
1,30076484,Development,5,high_freq_createdBy,medium_freq_updatedBy,342,1.0,1
1,30076476,Design,4,medium_freq_createdBy,medium_freq_updatedBy,342,5750.0,1
1,30076470,Development,8,medium_freq_createdBy,medium_freq_updatedBy,341,1200.0,1
1,30076469,Development,8,medium_freq_createdBy,medium_freq_updatedBy,341,1200.0,1
0,30076443,Development,0,medium_freq_createdBy,high_freq_updatedBy,341,250.0,1
1,30076411,Development,8,medium_freq_createdBy,high_freq_updatedBy,341,2100.0,1
1,30076384,Development,4,low_freq_createdBy,high_freq_updatedBy,341,1050.0,1
1,30076274,Development,8,medium_freq_createdBy,high_freq_updatedBy,340,1800.0,1
0,30076201,Design,15,low_freq_createdBy,high_freq_updatedBy,340,100.0,1
1,30076035,Development,10,medium_freq_createdBy,high_freq_updatedBy,340,1350.0,1
1,30076026,Development,8,medium_freq_createdBy,high_freq_updatedBy,339,500.0,1
1,30075998,Development,5,medium_freq_createdBy,medium_freq_updatedBy,339,500.0,1
1,30075977,Development,11,medium_freq_createdBy,high_freq_updatedBy,339,2100.0,1
1,30075953,Design,23,medium_freq_createdBy,high_freq_updatedBy,339,2750.0,1
1,30075949,Development,8,medium_freq_createdBy,high_freq_updatedBy,339,1500.0,1
1,30075945,Development,10,medium_freq_createdBy,low_freq_updatedBy,339,1800.0,1
1,30075934,Design,14,medium_freq_createdBy,high_freq_updatedBy,338,1550.0,1
0,30075884,Development,8,low_freq_createdBy,high_freq_updatedBy,338,0.0,1
1,30075857,Development,9,medium_freq_createdBy,high_freq_updatedBy,338,2400.0,1
0,30075851,Development,10,high_freq_createdBy,high_freq_updatedBy,338,300.0,1
1,30075842,Development,7,medium_freq_createdBy,high_freq_updatedBy,338,900.0,1
1,30075829,Development,8,medium_freq_createdBy,high_freq_updatedBy,337,1800.0,1
1,30075751,Development,8,medium_freq_createdBy,high_freq_updatedBy,337,1200.0,1
1,30075722,Development,9,high_freq_createdBy,high_freq_updatedBy,336,1800.0,1
1,30075673,Development,8,high_freq_createdBy,high_freq_updatedBy,335,900.0,1
0,30075672,Development,0,high_freq_createdBy,high_freq_updatedBy,335,100.0,1
1,30075671,Development,10,medium_freq_createdBy,high_freq_updatedBy,335,2400.0,1
1,30075664,Development,8,medium_freq_createdBy,high_freq_updatedBy,334,1800.0,1
1,30075623,Design,41,medium_freq_createdBy,high_freq_updatedBy,334,1550.0,1
1,30075545,Development,9,high_freq_createdBy,high_freq_updatedBy,333,1700.0,1
1,30075510,Development,10,high_freq_createdBy,high_freq_updatedBy,333,2100.0,1
0,30075508,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,500.0,1
0,30075507,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,1500.0,1
0,30075505,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,10000.0,1
0,30075503,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,1500.0,1
0,30075502,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,10000.0,1
0,30075501,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,500.0,1
0,30075500,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,1500.0,1
0,30075499,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,10000.0,1
0,30075498,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,500.0,1
0,30075497,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,1500.0,1
0,30075496,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,10000.0,1
0,30075495,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,500.0,1
0,30075494,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,1500.0,1
0,30075493,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,10000.0,1
0,30075492,Development,0,medium_freq_createdBy,high_freq_updatedBy,333,500.0,1
0,30075491,Development,47,medium_freq_createdBy,high_freq_updatedBy,333,1500.0,1
0,30075490,Development,2,medium_freq_createdBy,high_freq_updatedBy,333,10000.0,1
0,30075487,Development,46,medium_freq_createdBy,high_freq_updatedBy,333,50.0,1
0,30075486,Development,51,medium_freq_createdBy,high_freq_updatedBy,333,50.0,1
1,30075466,Development,7,medium_freq_createdBy,high_freq_updatedBy,333,1200.0,1
0,30075410,Development,0,medium_freq_createdBy,high_freq_updatedBy,332,600.0,1
0,30075306,Development,1,medium_freq_createdBy,high_freq_updatedBy,332,200.0,1
1,30075270,Development,6,medium_freq_createdBy,high_freq_updatedBy,332,750.0,1
0,30075253,Development,0,medium_freq_createdBy,high_freq_updatedBy,331,2389.28,1
1,30075228,Development,8,high_freq_createdBy,medium_freq_updatedBy,331,1800.0,1
0,30075202,Development,59,medium_freq_createdBy,high_freq_updatedBy,330,5000.0,1
0,30075201,Development,59,medium_freq_createdBy,high_freq_updatedBy,330,2500.0,1
0,30075200,Development,65,medium_freq_createdBy,high_freq_updatedBy,330,3500.0,1
0,30075198,Development,65,medium_freq_createdBy,high_freq_updatedBy,330,4500.0,1
0,30075197,Development,59,medium_freq_createdBy,high_freq_updatedBy,330,6500.0,1
0,30075194,Development,59,medium_freq_createdBy,high_freq_updatedBy,330,8500.0,1
1,30075192,Development,8,low_freq_createdBy,medium_freq_updatedBy,330,1150.0,1
1,30075162,Development,10,medium_freq_createdBy,high_freq_updatedBy,330,1800.0,1
1,30075073,Development,5,medium_freq_createdBy,high_freq_updatedBy,328,750.0,1
1,30074989,Design,12,medium_freq_createdBy,high_freq_updatedBy,327,2000.0,1
1,30074969,Development,8,high_freq_createdBy,high_freq_updatedBy,326,900.0,1
1,30074966,Development,7,high_freq_createdBy,high_freq_updatedBy,326,1200.0,1
0,30074964,Development,0,medium_freq_createdBy,high_freq_updatedBy,326,250.0,1
1,30074963,Development,6,medium_freq_createdBy,high_freq_updatedBy,326,1500.0,1
1,30074950,Development,5,medium_freq_createdBy,high_freq_updatedBy,326,900.0,1
1,30074929,Design,8,medium_freq_createdBy,high_freq_updatedBy,326,1050.0,1
0,30074927,Development,11,medium_freq_createdBy,high_freq_updatedBy,326,750.0,1
1,30074861,Development,10,medium_freq_createdBy,high_freq_updatedBy,326,1800.0,1
1,30074860,Development,7,high_freq_createdBy,medium_freq_updatedBy,326,1200.0,1
1,30074853,Development,9,medium_freq_createdBy,high_freq_updatedBy,325,2700.0,1
1,30074844,Development,8,medium_freq_createdBy,medium_freq_updatedBy,325,2400.0,1
1,30074842,Quality Assurance,4,high_freq_createdBy,high_freq_updatedBy,325,300.0,1
0,30074801,Development,1,high_freq_createdBy,medium_freq_updatedBy,325,50.0,1
1,30074777,Design,42,medium_freq_createdBy,low_freq_updatedBy,325,1000.0,1
0,30074776,Development,5,medium_freq_createdBy,medium_freq_updatedBy,324,250.0,1
0,30074772,Development,2,medium_freq_createdBy,high_freq_updatedBy,324,400.0,1
0,30074771,Development,0,medium_freq_createdBy,high_freq_updatedBy,324,600.0,1
0,30074767,Development,1,medium_freq_createdBy,high_freq_updatedBy,324,200.0,1
1,30074693,Development,4,medium_freq_createdBy,high_freq_updatedBy,324,900.0,1
0,30074687,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,2500.0,1
0,30074686,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,1000.0,1
0,30074685,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,2000.0,1
0,30074684,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,3000.0,1
0,30074683,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,5000.0,1
0,30074681,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,8000.0,1
1,30074677,Development,6,medium_freq_createdBy,high_freq_updatedBy,323,1800.0,1
0,30074675,Development,0,medium_freq_createdBy,high_freq_updatedBy,323,500.0,1
1,30074672,Development,7,medium_freq_createdBy,high_freq_updatedBy,323,1200.0,1
1,30074669,Design,16,medium_freq_createdBy,high_freq_updatedBy,323,1550.0,1
0,30074653,Development,1,low_freq_createdBy,high_freq_updatedBy,323,600.0,1
1,30074629,Development,10,medium_freq_createdBy,low_freq_updatedBy,323,750.0,1
0,30074611,Development,0,medium_freq_createdBy,high_freq_updatedBy,322,750.0,1
0,30074609,Development,0,medium_freq_createdBy,high_freq_updatedBy,322,1750.0,1
0,30074608,Development,0,medium_freq_createdBy,high_freq_updatedBy,322,2500.0,1
0,30074606,Development,1,medium_freq_createdBy,high_freq_updatedBy,322,4000.0,1
1,30074604,Development,6,medium_freq_createdBy,low_freq_updatedBy,322,1500.0,1
1,30074600,Development,12,medium_freq_createdBy,medium_freq_updatedBy,322,1800.0,1
1,30074592,Development,8,medium_freq_createdBy,high_freq_updatedBy,321,2250.0,1
0,30074588,Development,6,medium_freq_createdBy,medium_freq_updatedBy,321,250.0,1
0,30074566,Development,1,medium_freq_createdBy,high_freq_updatedBy,320,600.0,1
0,30074565,Development,4,medium_freq_createdBy,high_freq_updatedBy,320,600.0,1
1,30074545,Design,13,medium_freq_createdBy,high_freq_updatedBy,320,0.0,1
1,30074522,Development,4,medium_freq_createdBy,high_freq_updatedBy,319,900.0,1
0,30074505,Development,0,medium_freq_createdBy,high_freq_updatedBy,319,150.0,1
1,30074502,Design,11,medium_freq_createdBy,high_freq_updatedBy,319,0.0,1
1,30074389,Development,6,medium_freq_createdBy,medium_freq_updatedBy,318,0.0,1
1,30074382,Design,13,medium_freq_createdBy,high_freq_updatedBy,317,5250.0,1
1,30074340,Development,7,medium_freq_createdBy,high_freq_updatedBy,317,1800.0,1
1,30074325,Development,8,medium_freq_createdBy,high_freq_updatedBy,317,1800.0,1
0,30074310,Development,10,medium_freq_createdBy,high_freq_updatedBy,317,800.0,1
1,30074309,Design,24,medium_freq_createdBy,low_freq_updatedBy,316,6250.0,1
0,30074296,Development,8,medium_freq_createdBy,medium_freq_updatedBy,316,400.0,1
0,30074294,Development,2,medium_freq_createdBy,high_freq_updatedBy,316,120.0,1
0,30074268,Development,0,medium_freq_createdBy,high_freq_updatedBy,316,100.0,1
1,30074263,Design,20,medium_freq_createdBy,high_freq_updatedBy,316,1550.0,1
1,30074211,Development,12,medium_freq_createdBy,high_freq_updatedBy,316,2400.0,1
1,30074181,Development,8,medium_freq_createdBy,high_freq_updatedBy,315,1500.0,1
1,30074109,Development,4,high_freq_createdBy,medium_freq_updatedBy,314,480.0,1
0,30074061,Development,0,medium_freq_createdBy,high_freq_updatedBy,313,5000.0,1
0,30074034,Development,7,medium_freq_createdBy,medium_freq_updatedBy,313,600.0,1
1,30074033,Development,6,medium_freq_createdBy,low_freq_updatedBy,312,2400.0,1
1,30074030,Quality Assurance,7,medium_freq_createdBy,high_freq_updatedBy,312,1.0,1
1,30074029,Quality Assurance,7,medium_freq_createdBy,high_freq_updatedBy,312,1.0,1
1,30074028,Quality Assurance,7,medium_freq_createdBy,medium_freq_updatedBy,312,1.0,1
1,30074027,Quality Assurance,7,medium_freq_createdBy,high_freq_updatedBy,312,1.0,1
1,30074026,Quality Assurance,7,medium_freq_createdBy,medium_freq_updatedBy,312,1.0,1
1,30073951,Quality Assurance,6,medium_freq_createdBy,high_freq_updatedBy,312,1.0,1
1,30073950,Development,9,medium_freq_createdBy,high_freq_updatedBy,312,1800.0,1
1,30073949,Development,6,medium_freq_createdBy,high_freq_updatedBy,312,2400.0,1
1,30073900,Development,14,medium_freq_createdBy,high_freq_updatedBy,311,850.0,1
0,30073892,Development,8,medium_freq_createdBy,high_freq_updatedBy,310,350.0,1
1,30073859,Quality Assurance,16,medium_freq_createdBy,medium_freq_updatedBy,310,1.0,1
1,30073843,Development,8,medium_freq_createdBy,medium_freq_updatedBy,310,1800.0,1
1,30073821,Development,0,medium_freq_createdBy,medium_freq_updatedBy,309,20.0,1
0,30073820,Development,10,medium_freq_createdBy,high_freq_updatedBy,309,150.0,1
0,30073816,Development,3,high_freq_createdBy,high_freq_updatedBy,309,300.0,1
0,30073815,Development,3,high_freq_createdBy,high_freq_updatedBy,309,300.0,1
0,30073806,Development,0,medium_freq_createdBy,high_freq_updatedBy,309,2500.0,1
1,30073802,Design,49,medium_freq_createdBy,high_freq_updatedBy,309,2000.0,1
1,30073787,Development,13,low_freq_createdBy,high_freq_updatedBy,308,1500.0,1
1,30073777,Design,23,medium_freq_createdBy,high_freq_updatedBy,307,2000.0,1
1,30073774,Development,7,high_freq_createdBy,high_freq_updatedBy,307,1500.0,1
0,30073751,Development,2,medium_freq_createdBy,high_freq_updatedBy,307,600.0,1
1,30073744,Design,18,medium_freq_createdBy,high_freq_updatedBy,306,2750.0,1
1,30073738,Design,51,medium_freq_createdBy,high_freq_updatedBy,306,2000.0,1
0,30073737,Development,10,high_freq_createdBy,high_freq_updatedBy,306,300.0,1
0,30073736,Development,10,high_freq_createdBy,high_freq_updatedBy,306,300.0,1
0,30073735,Development,10,high_freq_createdBy,high_freq_updatedBy,306,300.0,1
1,30073734,Development,7,high_freq_createdBy,high_freq_updatedBy,306,965.0,1
1,30073730,Development,10,medium_freq_createdBy,medium_freq_updatedBy,306,1.0,0
0,30073716,Development,1,medium_freq_createdBy,high_freq_updatedBy,306,150.0,1
0,30073713,Development,0,medium_freq_createdBy,high_freq_updatedBy,306,150.0,1
0,30073605,Development,10,high_freq_createdBy,high_freq_updatedBy,306,300.0,1
0,30073604,Development,8,high_freq_createdBy,high_freq_updatedBy,306,300.0,1
1,30073601,Design,36,medium_freq_createdBy,high_freq_updatedBy,305,2750.0,1
1,30073543,Data Science,20,high_freq_createdBy,high_freq_updatedBy,304,3750.0,1
1,30073516,Design,20,medium_freq_createdBy,low_freq_updatedBy,304,2750.0,1
1,30073515,Design,27,medium_freq_createdBy,high_freq_updatedBy,304,525.0,1
1,30073468,Development,7,medium_freq_createdBy,high_freq_updatedBy,304,1500.0,1
1,30073467,Development,12,medium_freq_createdBy,high_freq_updatedBy,304,1350.0,1
1,30073462,Development,7,medium_freq_createdBy,high_freq_updatedBy,303,2400.0,1
0,30073460,Development,1,medium_freq_createdBy,high_freq_updatedBy,303,50.0,1
1,30073458,Development,15,high_freq_createdBy,high_freq_updatedBy,303,1800.0,1
0,30073456,Development,10,medium_freq_createdBy,high_freq_updatedBy,303,100.0,1
